Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
12/15/2018,Open,,18-03368329,Street Lights - All/Out,100 S GREEN ST,60607,1170747.13836916,1899778.22103008,27,12,28,41.88047244657005,-87.6484916665574,"(41.88047244657, -87.648491666557)"
12/15/2018,Open,,18-03368128,Street Lights - All/Out,2900 S CANAL ST,60616,1173760.42008308,1885708.80788968,11,9,60,41.84179844568445,-87.63784578129086,"(41.841798445684, -87.637845781291)"
12/14/2018,Open,,18-03356657,Street Lights - All/Out,8515 S CENTRAL PARK AVE,60652,1153808.55560983,1847805.43982093,18,8,70,41.73820604508778,-87.71206819105566,"(41.738206045088, -87.712068191056)"
12/14/2018,Open,,18-03362526,Street Lights - All/Out,9009 S YATES BLVD,60617,1193736.13087284,1845702.94519096,7,4,48,41.73155254788316,-87.5658530756231,"(41.731552547883, -87.565853075623)"
12/14/2018,Open,,18-03356168,Street Lights - All/Out,13400 S AVENUE K,60633,1202418.78906736,1816732.26818982,10,4,55,41.651837579194094,-87.53502949126973,"(41.651837579194, -87.53502949127)"
12/14/2018,Open,,18-03356581,Street Lights - All/Out,2040 W NORTH AVE,60647,1162485.31848325,1910641.64219595,2,14,24,41.91045943486231,-87.67852374657791,"(41.910459434862, -87.678523746578)"
12/14/2018,Open,,18-03360037,Street Lights - All/Out,8824 S DAUPHIN AVE,60619,1183926.46569454,1846568.2199144,8,6,44,41.73416136914184,-87.60176225216497,"(41.734161369142, -87.601762252165)"
12/14/2018,Open,,18-03355844,Street Lights - All/Out,150 N COLUMBUS DR,60601,1178318.61319011,1901312.99969159,42,1,32,41.884514801151326,-87.62064346437121,"(41.884514801151, -87.620643464371)"
12/14/2018,Open,,18-03356761,Street Lights - All/Out,1800 S LAKE SHORE DR,60616,1179530.42821926,1891665.53646687,4,1,33,41.85801393119091,-87.6164894305591,"(41.858013931191, -87.616489430559)"
12/14/2018,Open - Dup,,18-03359903,Street Lights - All/Out,13200 S COMMERCIAL AVE,60633,1198103.84999239,1818032.8341047,10,4,55,41.65551505206362,-87.55077370255923,"(41.655515052064, -87.550773702559)"
12/14/2018,Open,,18-03359684,Street Lights - All/Out,5031 S LAPORTE AVE,60638,1144209.50537054,1870812.39492297,22,8,56,41.80152592080565,-87.7466624561277,"(41.801525920806, -87.746662456128)"
12/14/2018,Open,,18-03357463,Street Lights - All/Out,1645 W JACKSON BLVD,60612,1165489.85790936,1898692.40709017,27,12,28,41.87760638213606,-87.66782672283504,"(41.877606382136, -87.667826722835)"
12/14/2018,Open,,18-03356736,Street Lights - All/Out,300 S LAKE SHORE DR,60605,1179274.82033096,1899084.92001433,42,1,32,41.878378993386825,-87.6172004641536,"(41.878378993387, -87.617200464154)"
12/14/2018,Open,,18-03356585,Street Lights - All/Out,1636 W PRATT BLVD,60626,1164133.30011964,1945238.12609453,49,24,1,42.00535907205821,-87.67148809895907,"(42.005359072058, -87.671488098959)"
12/14/2018,Open,,18-03356708,Street Lights - All/Out,3506 N KILDARE AVE,60641,1147097.17333114,1922986.69010759,30,17,16,41.94464384681038,-87.73473773890639,"(41.94464384681, -87.734737738906)"
12/14/2018,Open,,18-03362352,Street Lights - All/Out,12800 S WALLACE ST,60628,1174640.68546884,1820026.72390583,9,5,53,41.661539090066086,-87.63656746201734,"(41.661539090066, -87.636567462017)"
12/14/2018,Open,,18-03356678,Street Lights - All/Out,700 S STATE ST,60605,1176467.76497282,1897134.93681092,4,1,32,41.87309193346238,-87.62756611042207,"(41.873091933462, -87.627566110422)"
12/14/2018,Open,,18-03355995,Street Lights - All/Out,4041 N PITTSBURGH AVE,60634,1120340.78637008,1925819.44830304,38,16,17,41.95288791949351,-87.83302443088988,"(41.952887919494, -87.83302443089)"
12/14/2018,Open,,18-03356750,Street Lights - All/Out,1634 S LAKE SHORE DR,60616,1179323.32900323,1892238.42198474,4,1,33,41.859590706348584,-87.61723206346339,"(41.859590706349, -87.617232063463)"
12/14/2018,Open - Dup,,18-03360212,Street Lights - All/Out,11752 S LOOMIS ST,60643,1169111.1702716,1826816.59999646,34,5,53,41.68029257974656,-87.6566071256238,"(41.680292579747, -87.656607125624)"
12/14/2018,Open,,18-03362937,Street Lights - All/Out,2600 S DAMEN AVE,60608,1163450.72120833,1886739.27607977,25,10,31,41.844849015748416,-87.67565009105898,"(41.844849015748, -87.675650091059)"
12/14/2018,Open,,18-03356613,Street Lights - All/Out,6551 N SHERIDAN RD,60626,1167063.20471696,1943888.20007634,49,24,1,42.00159219446037,-87.66074781826971,"(42.00159219446, -87.66074781827)"
12/14/2018,Open,,18-03356615,Street Lights - All/Out,1200 W LAKE ST,60607,1168469.93190364,1901593.42620047,27,12,28,41.88550306139791,-87.65680075360642,"(41.885503061398, -87.656800753606)"
12/14/2018,Open,,18-03362477,Street Lights - All/Out,3600 W WILSON AVE,60625,1151559.09607718,1930331.04682405,35,17,14,41.96471061165311,-87.71814366782979,"(41.964710611653, -87.71814366783)"
12/14/2018,Open,,18-03356677,Street Lights - All/Out,5200 N KEDZIE AVE,60625,1154103.29649329,1934371.65237941,39,17,13,41.97574776557947,-87.7086809464901,"(41.975747765579, -87.70868094649)"
12/14/2018,Open,,18-03359886,Street Lights - All/Out,1235 W ELMDALE AVE,60660,1166837.88000985,1939990.76779272,48,20,77,41.99090241176838,-87.66168921411524,"(41.990902411768, -87.661689214115)"
12/14/2018,Open,,18-03356749,Street Lights - All/Out,1400 S LAKE SHORE DR,60605,1178878.35113346,1893906.02510999,4,1,33,41.8641768833574,-87.61881448073447,"(41.864176883357, -87.618814480734)"
12/14/2018,Open,,18-03356660,Street Lights - All/Out,4065 S SACRAMENTO AVE,60632,1157024.38447402,1877461.05006826,12,9,58,41.81952107002767,-87.6994851646769,"(41.819521070028, -87.699485164677)"
12/14/2018,Open,,18-03362454,Street Lights - All/Out,2600 W 47TH ST,60632,1159824.72590644,1873414.56553101,15,9,58,41.80835986922977,-87.68932356854197,"(41.80835986923, -87.689323568542)"
12/14/2018,Open,,18-03363223,Street Lights - All/Out,6419 S INGLESIDE AVE,60637,1183829.01332029,1862617.66730184,20,3,42,41.77820494858432,-87.60161917888118,"(41.778204948584, -87.601619178881)"
12/14/2018,Open,,18-03356656,Street Lights - All/Out,1814 S DESPLAINES ST,60616,1172355.27622155,1891396.67071348,11,12,31,41.857437508586386,-87.64283434706397,"(41.857437508586, -87.642834347064)"
12/14/2018,Open,,18-03356662,Street Lights - All/Out,600 S STATE ST,60605,1176451.12200319,1897667.02770095,4,1,32,41.874552398422026,-87.62761115197686,"(41.874552398422, -87.627611151977)"
12/14/2018,Open,,18-03362461,Street Lights - All/Out,7500 S WINCHESTER AVE,60620,1164656.59011537,1854888.686971,17,6,71,41.75742174075593,-87.67212387643282,"(41.757421740756, -87.672123876433)"
12/14/2018,Open,,18-03356651,Street Lights - All/Out,6364 N OAK PARK AVE,60631,1130463.89528277,1941829.28661091,41,16,10,41.99665231057929,-87.79544095721928,"(41.996652310579, -87.795440957219)"
12/14/2018,Open,,18-03356647,Street Lights - All/Out,1962 N HOWE ST,60614,1171627.5191095,1913250.98233254,43,18,7,41.917423167052526,-87.64486202197061,"(41.917423167053, -87.644862021971)"
12/14/2018,Open,,18-03356769,Street Lights - All/Out,800 S LAKE SHORE DR,60605,1179333.45952308,1896750.8860168,4,1,32,41.87197293687232,-87.61705667500465,"(41.871972936872, -87.617056675005)"
12/14/2018,Open,,18-03361151,Street Lights - All/Out,9800 S GENOA AVE,60643,1170438.77017712,1839769.70567704,34,22,73,41.71580923607378,-87.65137204913862,"(41.715809236074, -87.651372049139)"
12/14/2018,Open,,18-03356663,Street Lights - All/Out,7640 S DAMEN AVE,60620,1164351.19790514,1853988.64790132,18,6,71,41.754958340725935,-87.67326840764952,"(41.754958340726, -87.67326840765)"
12/14/2018,Open,,18-03356850,Street Lights - All/Out,902 W FULLERTON AVE,60614,1169870.47988323,1916149.13388219,43,19,7,41.925414367241494,-87.65123268010589,"(41.925414367241, -87.651232680106)"
12/14/2018,Open,,18-03360994,Street Lights - All/Out,2947 S FARRELL ST,60608,1169728.66367216,1885134.92801846,11,9,60,41.84031230364258,-87.6526576652333,"(41.840312303643, -87.652657665233)"
12/14/2018,Open,,18-03362161,Street Lights - All/Out,4015 W WAVELAND AVE,60641,1148936.77909022,1924289.37311847,45,17,16,41.94818306204541,-87.72794223776161,"(41.948183062045, -87.727942237762)"
12/14/2018,Open,,18-03362325,Street Lights - All/Out,9647 S LOWE AVE,60628,1173670.57922062,1840896.36148015,21,22,73,41.71883008496951,-87.63950234422263,"(41.71883008497, -87.639502344223)"
12/14/2018,Open,,18-03358306,Street Lights - All/Out,899 S PLYMOUTH CT,60605,1176195.51618151,1896200.60922535,4,1,32,41.87053421921411,-87.62859381895986,"(41.870534219214, -87.62859381896)"
12/14/2018,Open,,18-03356714,Street Lights - All/Out,229 N STATE ST,60601,1176319.66167198,1902027.4699164,42,1,32,41.88652066660988,-87.62796222930471,"(41.88652066661, -87.627962229305)"
12/14/2018,Open,,18-03356670,Street Lights - All/Out,915 W 86TH PL,60620,1171640.75676823,1847479.05763331,21,6,71,41.736938583512035,-87.64674457796009,"(41.736938583512, -87.64674457796)"
12/14/2018,Completed - Dup,01/18/2019,18-03356718,Street Lights - All/Out,5800 N KENNETH AVE,60646,1145778.54677819,1938029.28508495,39,17,12,41.985947055909236,-87.73920111301301,"(41.985947055909, -87.739201113013)"
12/13/2018,Open,,18-03346919,Street Lights - All/Out,5920 S ELIZABETH ST,60636,1169002.06852224,1865519.29836557,16,7,67,41.78650071811399,-87.65589141291173,"(41.786500718114, -87.655891412912)"
12/13/2018,Open,,18-03346771,Street Lights - All/Out,2955 N CLARK ST,60657,1170879.21068963,1919985.60049793,44,19,6,41.93591972389664,-87.64741336954154,"(41.935919723897, -87.647413369542)"
12/13/2018,Open,,18-03347019,Street Lights - All/Out,1200 N KEELER AVE,60651,1148160.38803284,1907669.73447104,37,25,23,41.902592254461595,-87.73122507921344,"(41.902592254462, -87.731225079213)"
12/13/2018,Open,,18-03346546,Street Lights - All/Out,13000 S INDIANA AVE,60827,1179912.23990922,1819182.41438299,9,5,54,41.65910360952296,-87.61730244361438,"(41.659103609523, -87.617302443614)"
12/13/2018,Open,,18-03354870,Street Lights - All/Out,7214 S ABERDEEN ST,60621,1170230.8999907,1856970.80752165,6,7,68,41.76301596233104,-87.65163433732546,"(41.763015962331, -87.651634337325)"
12/13/2018,Open,,18-03347600,Street Lights - All/Out,1200 W 73RD PL,60636,1169594.93349488,1856052.38998678,17,7,67,41.76050951272256,-87.65399185032466,"(41.760509512723, -87.653991850325)"
12/13/2018,Open,,18-03346694,Street Lights - All/Out,322 S WESTERN AVE,60612,1160452.66067393,1898514.66592011,27,11,28,41.877224334881255,-87.68632690549738,"(41.877224334881, -87.686326905497)"
12/13/2018,Completed,12/13/2018,18-03347501,Street Lights - All/Out,2700 E 106TH ST,60617,1196104.02109563,1835234.81533142,10,4,51,41.70276877273249,-87.5575243143232,"(41.702768772732, -87.557524314323)"
12/13/2018,Open,,18-03355705,Street Lights - All/Out,2911 E 81ST ST,60617,1197022.06478094,1851823.05061968,7,4,46,41.748265564818425,-87.55361254999767,"(41.748265564818, -87.553612549998)"
12/13/2018,Open,,18-03346684,Street Lights - All/Out,2500 N DAMEN AVE,60647,1162554.07999686,1916740.56989166,32,14,22,41.92719386334358,-87.67809995788011,"(41.927193863344, -87.67809995788)"
12/13/2018,Open,,18-03352519,Street Lights - All/Out,208 S WESTERN AVE,60612,1160439.28239919,1898981.23893109,27,11,28,41.87850493069487,-87.68636311308731,"(41.878504930695, -87.686363113087)"
12/13/2018,Completed,12/13/2018,18-03346903,Street Lights - All/Out,3900 N AUSTIN AVE,60634,1135663.7955918,1925302.13738546,38,16,17,41.95120908388971,-87.77670742747894,"(41.95120908389, -87.776707427479)"
12/13/2018,Open,,18-03347090,Street Lights - All/Out,5150 W NEWPORT AVE,60641,1141715.69367301,1922457.23700638,31,16,15,41.94329240009067,-87.75453119560373,"(41.943292400091, -87.754531195604)"
12/13/2018,Open - Dup,,18-03347190,Street Lights - All/Out,3100 N MENARD AVE,60634,1137171.09728208,1920019.71711766,30,25,19,41.936686582464965,-87.77129387929598,"(41.936686582465, -87.771293879296)"
12/13/2018,Open,,18-03347056,Street Lights - All/Out,4500 W HARRISON ST,60624,1146421.2699003,1896977.78220266,28,11,26,41.87328564177404,-87.73788574311813,"(41.873285641774, -87.737885743118)"
12/13/2018,Completed,12/13/2018,18-03346653,Street Lights - All/Out,700 S HOYNE AVE,60612,1162491.71739167,1897076.98993349,28,12,28,41.873236800222834,-87.67888032040385,"(41.873236800223, -87.678880320404)"
12/13/2018,Open,,18-03346570,Street Lights - All/Out,448 E 134TH ST,60827,1181673.4600191,1816556.64997225,9,5,54,41.65185777524733,-87.61093822746139,"(41.651857775247, -87.610938227461)"
12/13/2018,Open,,18-03348622,Street Lights - All/Out,348 W 100TH ST,60628,1175759.60453046,1838616.19199489,9,5,49,41.712526529974696,-87.63191901328561,"(41.712526529975, -87.631919013286)"
12/13/2018,Open,,18-03345854,Street Lights - All/Out,2200 W 107TH ST,60643,1163608.13992948,1833634.74423028,19,22,72,41.69911961729348,-87.67656063766447,"(41.699119617293, -87.676560637664)"
12/13/2018,Open,,18-03354734,Street Lights - All/Out,1745 N LAWNDALE AVE,60647,1151441.53966907,1911352.75571179,26,25,23,41.91263498570296,-87.71907588430473,"(41.912634985703, -87.719075884305)"
12/13/2018,Completed,12/13/2018,18-03346719,Street Lights - All/Out,737 S HOYNE AVE,60612,1162493.86643014,1896715.52999792,28,12,28,41.872244876674536,-87.67888254865633,"(41.872244876675, -87.678882548656)"
12/13/2018,Open,,18-03354340,Street Lights - All/Out,3045 W 41ST ST,60632,1156724.68447402,1877290.95006826,15,9,58,41.819060355490464,-87.70058918843813,"(41.81906035549, -87.700589188438)"
12/13/2018,Open,,18-03346583,Street Lights - All/Out,1142 E 48TH ST,60615,1184669.28260753,1873413.59266557,4,2,39,41.80781018487228,-87.59820031380539,"(41.807810184872, -87.598200313805)"
12/13/2018,Open,,18-03346908,Street Lights - All/Out,11600 S MORGAN ST,60643,1171741.67972175,1827823.55009939,34,5,53,41.68299871454719,-87.64694884549677,"(41.682998714547, -87.646948845497)"
12/13/2018,Completed - Dup,12/13/2018,18-03347176,Street Lights - All/Out,5700 W BARRY AVE,60634,1137832.06630622,1920035.88022021,30,25,19,41.93671901904735,-87.7688643053994,"(41.936719019047, -87.768864305399)"
12/13/2018,Open - Dup,,18-03352618,Street Lights - All/Out,1200 W 73RD PL,60636,1169594.93349488,1856052.38998678,17,7,67,41.76050951272256,-87.65399185032466,"(41.760509512723, -87.653991850325)"
12/13/2018,Completed - Dup,12/13/2018,18-03353380,Street Lights - All/Out,10500 S CALHOUN AVE,60617,1194864.31728857,1835885.80930638,10,4,51,41.7045857223467,-87.56204236071713,"(41.704585722347, -87.562042360717)"
12/13/2018,Open,,18-03346681,Street Lights - All/Out,2217 W LOGAN BLVD,60647,1160944.74999615,1918558.38147187,1,14,22,41.93221565152212,-87.68396297935752,"(41.932215651522, -87.683962979358)"
12/13/2018,Open,,18-03346590,Street Lights - All/Out,1500 E 62ND ST,60637,1187139.56006843,1864351.44001613,5,3,42,41.782884622206545,-87.58942775201396,"(41.782884622207, -87.589427752014)"
12/13/2018,Open,,18-03346763,Street Lights - All/Out,1013 W DIVISION ST,60642,1169450.14709306,1908185.43412012,27,18,8,41.90357069850346,-87.65300929364683,"(41.903570698503, -87.653009293647)"
12/13/2018,Open,,18-03355071,Street Lights - All/Out,10900 S ALBANY AVE,60655,1157608.59103421,1832176.8565183,19,22,74,41.69524235163256,-87.69856777471848,"(41.695242351633, -87.698567774718)"
12/13/2018,Open,,18-03346626,Street Lights - All/Out,11700 S AVENUE O,60617,1200924.62151675,1827992.90999606,10,4,55,41.68277579567937,-87.54011709209131,"(41.682775795679, -87.540117092091)"
12/13/2018,Open,,18-03346837,Street Lights - All/Out,1900 W NORTH AVE,60622,1163439.32412411,1910672.48941953,2,14,24,41.910524042877384,-87.67501822724513,"(41.910524042877, -87.675018227245)"
12/13/2018,Open,,18-03346998,Street Lights - All/Out,1909 N RIDGEWAY AVE,60647,1151073.75080858,1912463.59990257,1,25,22,41.91569046455091,-87.72039789150384,"(41.915690464551, -87.720397891504)"
12/13/2018,Open,,18-03347079,Street Lights - All/Out,420 N CICERO AVE,60644,1144288.82340843,1902519.25991396,28,15,25,41.888532452881684,-87.7455757523605,"(41.888532452882, -87.74557575236)"
12/13/2018,Completed,12/14/2018,18-03348578,Street Lights - All/Out,9500 S YATES AVE,60617,1194075.46010588,1842443.61528043,10,4,51,41.722600338034084,-87.56471662061074,"(41.722600338034, -87.564716620611)"
12/13/2018,Completed,12/14/2018,18-03354423,Street Lights - All/Out,4310 W WEST END AVE,60624,1147585.84429117,1900624.40412181,28,11,26,41.88327014678134,-87.73351640734599,"(41.883270146781, -87.733516407346)"
12/13/2018,Completed,12/14/2018,18-03349741,Street Lights - All/Out,11436 S CALUMET AVE,60628,1180623.63406892,1829063.21788919,9,5,49,41.68620175869563,-87.61439761845179,"(41.686201758696, -87.614397618452)"
12/13/2018,Completed,12/14/2018,18-03352502,Street Lights - All/Out,11100 S ABERDEEN ST,60643,1170969.86661392,1831195.23261074,34,22,75,41.69226799792071,-87.6496762161165,"(41.692267997921, -87.649676216116)"
12/13/2018,Completed,12/14/2018,18-03346912,Street Lights - All/Out,1118 W 111TH PL,60643,1170859.34621268,1830862.15997425,34,22,75,41.69135639951868,-87.65009052075153,"(41.691356399519, -87.650090520752)"
12/13/2018,Completed,12/14/2018,18-03350466,Street Lights - All/Out,1200 N LUIS MUNOZ MARIN DR,60622,1155154.75359821,1907812.13933203,26,14,24,41.90284544045171,-87.70552961429628,"(41.902845440452, -87.705529614296)"
12/13/2018,Completed,12/14/2018,18-03346056,Street Lights - All/Out,713 W ROSCOE ST,60657,1170707.03979315,1922797.29078169,44,19,6,41.94363889417901,-87.64796349218808,"(41.943638894179, -87.647963492188)"
12/13/2018,Completed,12/14/2018,18-03354484,Street Lights - All/Out,6703 N WILDWOOD AVE,60646,1134658.48397371,1944366.32261886,41,16,12,42.00354080058244,-87.7799502528365,"(42.003540800582, -87.779950252836)"
12/13/2018,Completed,12/14/2018,18-03351833,Street Lights - All/Out,1330 W 110TH ST,60643,1169419.17591154,1831821.7246664,34,22,75,41.694020827567655,-87.65533548491635,"(41.694020827568, -87.655335484916)"
12/13/2018,Completed,12/14/2018,18-03352312,Street Lights - All/Out,1400 W 110TH ST,60643,1168956.28958736,1831810.26280078,34,22,75,41.69399936026171,-87.65703056111606,"(41.693999360262, -87.657030561116)"
12/13/2018,Completed,12/14/2018,18-03353770,Street Lights - All/Out,8015 S MARSHFIELD AVE,60620,1166736.14553135,1851559.47467406,21,6,71,41.74824180453879,-87.66459741668051,"(41.748241804539, -87.66459741668)"
12/13/2018,Completed,12/14/2018,18-03352031,Street Lights - All/Out,7534 S ST LAWRENCE AVE,60619,1181539.5806878,1855184.77797974,6,6,69,41.75786150395643,-87.61024133445252,"(41.757861503956, -87.610241334453)"
12/13/2018,Completed,12/14/2018,18-03347379,Street Lights - All/Out,5400 S KEDVALE AVE,60632,1149616.799909,1868479.14199732,23,8,62,41.79502013384094,-87.72689197032237,"(41.795020133841, -87.726891970322)"
